id,0,48,96,144,192,240,288,336,384,432,480,528,576,624,672,720,768,816,864,912,960,1008,1056,1104,1152,1200,1248,1296,1344,1392,1440,1488,1536,1584,1632,1680,1728,1776,1824,1872,1920,1968,2016,2064,2112,2160,2208,2256,2304,2352,2400,2448,2496,2544,2592,2640,2688,2736,2784,2832,2880,2928,2976,3024,3072,3120,3168,3216,3264,3312,3360,3408,3456,3504,3552,3600
6486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12,6,5,0,0,18,1,0,1,24,2,1,0,0,1,47,12,10,7,8,4,7,7,16,1,0,2,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,2,6,0,1,1,4,0,0,0,0,25,88,10,79,10,16,8,1,3,19,6,4,12,5,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,1,1,12,0,0,14,27,1,127,19,71,45,20,0,15,4,8,2,4,9,2,8,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,1,7,9,6,1,0,16,2,56,32,1,14,0,5,156,6,18,131,18,59,10,13,14,3,17,17,1,5,6,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6490,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,8,9,10,10,22,31,2,4,15,9,11,12,7,29,65,93,51,33,30,11,0,42,52,119,74,103,150,74,114,89,69,68,90,54,76,25,1,2,3,5,4,0,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,6,7,18,21,9,23,26,13,15,24,70,89,30,61,58,42,90,2,162,127,64,180,37,50,38,51,31,34,49,53,52,34,16,27,4,0,3,6,10,2,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0
6492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,2,0,10,8,2,0,10,1,1,0,0,11,0,26,44,6,7,4,10,5,7,8,10,3,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,0,0,2,3,7,6,15,10,0,45,5,2,0,0,10,3,2,17,2,35,3,13,2,3,4,2,2,5,2,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6494,0,0,0,0,0,0,0,0,0,0,4,1,0,2,2,4,4,7,13,10,13,34,38,16,6,31,85,139,61,27,131,228,351,141,40,397,99,30,130,175,152,211,276,241,138,294,119,61,197,100,156,111,79,36,67,3,54,15,4,3,4,4,5,5,3,6,0,0,0,0,1,1,1,2,0,0
6495,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,3,5,8,12,14,11,29,26,43,46,17,67,82,25,227,86,295,237,115,250,406,107,131,132,350,113,174,247,215,47,91,255,127,185,94,99,69,55,106,29,20,39,8,34,4,6,8,2,4,1,1,2,1,1,1,1,0,1,1,0,0
6496,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,3,3,1,8,5,16,5,5,36,21,14,32,46,88,69,139,154,107,15,153,95,58,110,35,45,19,98,156,110,83,100,112,96,54,82,88,33,6,10,22,27,1,1,4,6,0,0,0,2,0,0,1,2,0,2,1,0,0,0
6497,0,0,0,0,0,0,0,0,0,1,0,2,2,2,1,2,3,6,2,6,7,12,12,11,52,8,12,62,60,28,18,125,111,20,154,156,134,139,4,69,117,49,293,57,293,52,119,152,103,70,81,109,37,4,3,38,5,9,16,6,6,1,1,2,3,0,0,0,0,0,2,0,0,0,0,0
6498,0,0,0,0,0,0,0,0,0,1,1,0,1,3,1,2,2,4,6,12,11,14,26,26,79,60,92,56,65,125,5,104,165,86,29,73,69,151,263,132,68,171,61,195,85,133,121,92,109,80,62,53,46,22,23,43,22,11,11,1,0,4,2,0,0,0,1,1,1,0,1,0,0,0,0,0
6499,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,2,5,12,9,11,12,17,36,21,64,51,30,25,51,17,116,61,124,115,237,121,146,166,107,107,63,101,142,34,229,192,51,104,80,56,35,40,69,72,54,18,14,17,10,4,5,5,0,6,0,1,0,0,0,0,0,0,0,0,0
6500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,4,4,10,13,9,17,4,26,16,39,12,79,116,32,57,82,37,5,44,5,19,293,104,133,178,13,46,21,83,61,93,83,28,44,21,8,9,9,5,7,5,10,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0
6501,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,1,5,9,5,7,7,12,23,20,2,8,31,2,25,65,71,66,12,177,114,147,61,76,55,41,239,243,82,359,138,185,76,127,42,77,55,50,65,62,13,40,4,18,3,2,7,3,1,1,0,3,3,1,0,0,0,0,1,0,0,0
6502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,7,52,57,61,63,81,89,149,201,201,214,217,217,255,258,321,328,350,350,351,351,351,353,353,353,356,360,360,360,361,363,372,374,375,384,385,385,388,388,388,389,389,389,389,389,389,389,389,389,389
6503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,14,14,14,14,14,14,26,26,26,26,26,26,42,42,42,42,42,42,42,48,48,48,48,48,48,48,48,48,48,54,54,54,54,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55
6504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,4,5,5,2,5,21,4,5,21,48,12,14,33,24,45,155,104,96,3,15,24,121,11,17,40,51,120,9,31,19,44,34,17,21,8,5,1,0,10,4,1,0,1,3,0,1,3,0,0,0,0,0,0,0,0,0,0
6505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,4,2,7,0,0,6,1,23,7,140,29,139,1,13,16,22,57,96,8,21,16,23,74,49,33,19,24,12,5,14,8,15,7,1,16,7,1,2,6,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
6506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,6,3,48,0,11,144,1,0,24,62,0,52,0,0,0,39,95,51,2,33,11,10,8,28,5,5,0,5,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6507,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,7,4,1,3,6,8,14,10,33,49,45,64,26,38,155,32,97,255,90,83,194,512,674,669,348,207,37,57,13,71,61,50,29,46,22,31,51,9,0,49,3,4,1,7,8,5,1,3,3,3,0,0,0,0,0,1,0,0,0,0
6508,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,2,4,4,14,0,3,9,15,75,7,42,17,100,8,111,9,64,378,27,7,68,27,18,62,28,17,50,20,11,15,8,7,6,7,4,2,0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6509,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,1,2,1,22,0,0,0,0,0,29,30,3,0,7,0,2,24,2,0,0,0,0,1,58,1,4,17,4,19,7,3,12,7,0,1,1,0,0,15,5,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0
6510,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,3,4,2,3,6,12,11,6,9,4,40,36,14,42,35,18,64,32,51,124,23,45,256,101,39,46,65,28,72,40,37,59,46,17,34,34,28,2,3,4,1,9,8,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
6511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,5,7,1,2,6,47,11,3,12,0,35,114,5,19,0,65,0,6,4,5,121,6,29,32,26,29,26,13,7,9,6,8,8,6,3,2,2,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
6512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,2,4,3,4,3,1,4,3,2,7,57,6,24,11,15,21,49,87,25,4,32,63,34,15,14,11,25,13,6,20,7,7,14,14,0,2,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,0,4,0,9,0,0,9,4,50,39,46,11,17,54,15,4,17,42,0,9,21,7,25,15,7,10,5,5,2,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3,6,4,1,1,15,5,17,5,50,9,48,4,26,9,6,37,11,4,3,130,14,7,14,16,36,14,9,12,6,11,17,5,4,11,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6515,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,3,6,10,8,9,16,13,8,9,35,23,49,34,67,72,165,47,200,188,271,67,17,57,94,143,71,213,162,108,80,105,60,71,82,52,34,25,38,14,10,2,7,5,2,5,3,2,0,1,1,0,2,0,1,1,0,0,0,0,0
6516,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,5,4,7,5,8,15,11,8,27,23,16,28,54,67,97,127,99,43,206,172,772,210,69,25,80,98,123,84,233,121,129,131,54,68,120,55,85,19,36,20,10,11,0,25,3,1,4,1,1,4,2,0,0,0,0,0,0,0,0,0
6517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,2,3,3,3,6,8,4,9,16,4,37,15,25,4,58,52,34,108,88,96,122,30,169,51,183,412,104,104,111,39,67,25,43,51,34,38,36,23,12,1,8,4,1,2,6,3,4,2,3,1,0,0,0,0,0,0,0,0,0
6518,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,3,2,8,6,10,8,29,3,17,26,62,50,8,68,51,78,85,111,122,77,218,125,369,198,59,55,135,131,88,96,56,103,56,30,40,12,53,18,11,2,4,3,2,4,2,1,1,3,0,1,0,0,2,1,0,0,0,0,0
6519,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,3,2,1,6,9,3,0,14,45,0,49,1,41,8,14,67,53,104,57,114,39,28,142,93,63,32,4,58,24,39,37,18,21,37,32,8,4,3,13,1,4,0,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,2,3,9,18,0,0,5,17,4,7,25,13,38,36,18,49,153,143,22,111,116,34,31,48,9,55,21,18,32,17,13,22,11,2,1,3,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,3,4,4,5,10,9,14,15,51,18,23,13,18,23,51,88,212,25,60,14,19,43,72,58,39,54,77,36,44,51,36,29,29,10,11,21,28,6,14,2,6,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0
6522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,3,2,9,7,19,7,12,17,19,23,44,57,19,178,106,57,65,20,112,58,98,270,18,51,49,58,32,17,22,14,31,22,11,5,31,20,12,2,4,5,3,4,1,3,1,1,0,0,0,0,0,0,0,0,0,0
6523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,40,0,27,4,5,8,0,0,19,8,0,1,7,10,0,4,4,2,4,5,3,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,3,2,5,0,25,21,32,3,10,2,23,0,0,2,2,27,3,1,5,32,16,1,17,5,6,4,16,5,11,1,1,2,1,5,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6525,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,5,3,3,7,15,25,8,22,15,63,85,16,5,27,35,270,88,16,50,55,2,7,41,113,48,205,200,25,55,114,110,81,88,19,17,18,9,14,53,50,6,9,5,0,3,0,3,0,0,0,0,2,0,0,1,0,0,0,0
6526,0,0,0,0,0,0,0,0,0,1,0,1,2,2,2,4,4,7,8,7,8,9,11,43,28,49,47,27,139,87,89,25,165,151,88,97,263,132,150,211,159,50,54,107,44,92,107,77,75,70,72,66,31,35,11,31,29,23,10,30,12,10,7,1,1,2,1,0,0,2,1,0,0,0,0,0
6527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,2,8,0,2,20,25,33,8,14,20,73,25,3,20,17,118,295,25,43,8,7,16,2,15,6,33,4,24,6,7,6,17,1,0,1,6,16,1,0,4,0,3,1,0,0,0,0,1,0,0,0,0,0,0
6528,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,3,5,4,5,6,6,28,16,67,19,14,57,31,62,60,63,63,135,91,96,57,204,265,34,3,86,59,27,84,73,38,60,59,51,41,20,22,30,34,35,18,10,23,4,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0
6529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,6,1,3,11,2,0,0,3,97,46,2,122,58,38,0,2,1,0,0,0,0,4,0,2,4,2,1,2,0,15,15,0,1,5,0,0,0,1,5,0,1,0,2,0,0,0,0,0,0,0,0,0
6530,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,2,5,3,3,10,4,4,29,5,40,41,109,73,54,173,2,7,158,76,351,257,70,615,205,42,92,222,82,252,89,33,42,61,26,82,20,53,30,35,51,8,23,6,2,2,2,6,4,0,0,3,2,0,1,1,1,1,0,1,0
6531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6533,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,12,2,3,2,1,8,1,16,1,0,0,29,2,0,66,0,18,184,3,0,20,5,3,1,9,41,15,16,20,6,9,0,0,0,0,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6534,0,0,0,0,0,0,0,0,0,1,0,0,1,6,1,8,6,6,8,8,19,10,25,21,0,41,46,91,160,173,15,150,10,100,64,41,49,75,85,466,140,261,109,148,277,215,344,228,103,96,141,33,49,19,35,29,14,10,25,8,4,3,5,6,6,1,1,0,1,0,0,1,2,0,0,0
6535,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,7,6,10,6,20,17,18,11,34,48,56,77,57,22,68,42,216,81,54,189,21,30,10,168,24,81,73,367,360,147,407,202,161,109,166,52,55,59,52,21,8,10,18,5,0,1,2,5,4,3,1,0,0,0,0,1,1,0,0,0
6536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6537,0,0,0,0,0,0,0,0,0,0,0,1,1,6,4,4,5,15,20,18,31,46,24,23,16,8,49,110,117,182,120,48,171,391,81,170,67,139,90,154,67,228,116,334,495,268,175,271,287,245,185,214,63,92,22,87,26,5,19,22,7,7,4,4,7,3,1,0,1,0,1,0,0,0,1,0
6538,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,4,7,10,19,8,25,27,13,10,20,37,23,17,26,180,7,179,57,293,113,35,52,123,32,398,150,313,243,237,91,136,60,55,64,133,83,70,37,22,12,8,30,2,11,4,1,4,5,2,3,0,0,0,0,2,0,0,0,0,0
6539,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,5,2,8,3,8,9,1,17,94,7,28,30,115,7,145,61,152,31,11,11,45,53,142,33,110,122,0,71,70,43,53,21,30,16,28,34,32,51,11,5,7,4,5,1,0,5,4,2,1,1,1,0,0,0,0,0,0,0,0
6540,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,3,9,4,2,4,21,16,14,110,100,20,25,16,25,3,33,17,46,25,3,37,31,75,12,39,41,45,70,107,30,30,46,51,69,9,17,9,34,14,7,10,5,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6541,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,8,6,7,10,13,16,34,27,35,57,64,64,111,62,93,84,171,343,190,308,275,107,92,76,103,111,183,258,62,116,163,89,67,101,80,86,65,26,23,41,21,37,20,12,7,8,5,2,3,2,2,1,0,0,1,0,1,0,0,0
6542,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,2,2,4,8,8,13,20,17,9,17,17,12,26,135,86,140,257,27,93,32,17,49,94,91,145,8,178,66,125,60,61,57,76,94,46,82,14,11,21,10,10,9,20,4,1,1,1,0,2,0,1,0,0,0,0,1,0,0,0,0
6543,0,0,0,0,0,0,0,0,0,0,1,1,1,2,9,10,12,8,14,19,18,19,32,10,18,11,9,70,51,105,360,76,204,492,210,276,180,146,557,326,437,196,781,371,293,354,255,275,149,186,101,124,106,36,20,9,18,22,16,32,10,6,3,6,4,2,0,6,0,3,1,1,1,2,0,0
6544,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,4,5,2,4,4,5,6,15,8,13,3,20,18,73,92,106,40,5,23,7,173,63,17,181,168,211,90,22,213,207,49,81,47,53,31,44,23,15,7,5,4,7,15,11,4,11,0,0,2,1,2,1,0,0,1,0,0,0,0,0,0
6545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,5,8,16,15,10,6,27,2,4,57,42,45,2,141,32,153,276,135,51,284,136,227,84,201,63,100,152,127,162,56,180,102,119,68,90,39,27,21,19,9,4,13,13,14,0,2,1,4,0,3,2,0,1,0,0,0,0,0,0
6546,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,2,4,5,8,9,13,7,6,47,30,3,49,100,66,100,139,73,33,183,85,35,264,17,45,249,123,288,35,110,44,206,73,87,71,82,57,28,22,24,5,6,21,0,30,11,0,5,4,2,1,0,0,1,0,0,0,0,1,0,0
6547,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,1,5,6,10,18,23,9,37,17,10,17,19,90,136,2,22,18,31,65,141,57,4,77,41,112,241,217,127,167,288,278,240,160,119,161,115,87,54,28,3,1,10,15,22,20,24,5,1,1,1,1,2,0,0,1,1,1,0,0,0,0
6548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,15,2,0,7,0,0,0,0,0,0,8,0,17,3,0,39,0,7,0,3,1,3,8,8,2,0,1,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
6549,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,7,11,9,15,16,13,28,18,13,32,59,48,50,20,106,48,109,77,117,52,140,142,216,271,126,256,94,196,120,139,147,156,125,127,47,87,57,19,11,4,10,14,25,13,2,2,8,6,4,4,1,1,0,1,0,0,1,1,0,0
6550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,4,0,7,0,0,0,2,0,0,1,24,0,6,3,0,0,0,8,0,1,10,35,19,2,18,3,64,0,4,0,7,5,8,3,0,0,0,7,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6551,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,2,0,7,7,8,8,10,13,6,22,27,17,54,83,78,38,14,74,175,21,191,236,301,99,123,120,296,276,62,122,25,134,88,110,123,70,42,53,37,24,3,26,12,13,9,8,5,2,2,2,0,0,0,0,1,0,0,0,0,0,0
6552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,8,14,4,4,8,0,0,9,11,0,39,21,21,100,23,23,19,20,5,0,5,6,0,227,31,62,32,40,48,24,14,25,8,7,9,5,5,5,9,5,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,0,1,0,0,0,0,0,1,1,0,4,1,0,0,0,1,1,0,2,6,0,32,3,29,29,9,3,13,10,7,6,3,9,0,28,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6554,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,1,6,5,5,2,4,0,4,2,0,0,44,37,0,1,60,32,3,20,52,17,114,1,6,3,93,137,143,53,12,70,38,38,28,29,16,1,13,1,15,5,5,10,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
6555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,7,6,12,17,12,7,6,1,4,20,55,30,31,27,100,150,110,105,88,44,72,78,18,439,66,156,108,132,137,22,79,70,70,42,38,23,27,53,4,15,18,13,3,7,4,1,4,1,2,2,1,0,0,0,0,0,0,0,0
6556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6557,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,3,4,6,4,2,1,1,28,26,21,10,27,8,21,27,41,26,162,31,23,6,46,36,26,13,39,92,74,22,47,30,35,34,24,15,10,4,5,4,5,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6558,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,3,3,5,4,8,9,14,5,2,15,7,25,24,52,45,33,72,118,56,11,100,20,34,67,149,54,68,22,30,65,33,37,33,24,37,10,5,5,11,8,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,2,2,3,0,2,4,0,37,74,18,0,9,32,74,3,3,66,23,5,5,76,50,64,20,32,18,12,19,31,5,8,1,10,8,9,11,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6560,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2,3,2,5,5,6,9,13,4,17,5,74,12,16,11,16,31,119,63,21,64,59,97,69,151,31,88,22,48,61,32,31,36,7,32,5,7,4,9,6,2,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6561,0,0,0,0,1,2,3,4,7,11,15,19,23,37,43,52,57,63,68,70,78,95,117,200,258,349,520,895,1398,1539,2090,2485,3206,4588,5143,5951,8020,9847,10266,11573,12768,13450,14926,15407,16124,16293,16501,16528,16679,16750,16830,16866,16911,17033,17317,17573,17692,17754,17815,17865,17955,18000,18027,18040,18059,18070,18093,18100,18110,18117,18121,18123,18125,18129,18131,18132
6562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,1,0,0,4,5,1,5,15,23,11,59,13,3,3,0,5,21,2,3,1,2,3,2,3,5,5,7,0,8,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,6,5,5,5,7,17,45,0,20,39,8,0,8,1,81,55,139,36,271,21,17,80,244,21,44,61,88,97,96,60,59,88,46,41,18,8,9,14,5,7,11,3,11,2,1,0,2,0,1,1,0,0,0,0,0,0,0,0
6564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,5,7,9,10,15,21,23,12,103,18,88,48,25,71,133,128,62,82,34,26,17,51,50,31,80,50,94,59,86,72,88,71,30,74,38,30,40,28,14,17,13,3,6,3,1,3,1,3,1,0,0,0,0,0,0,0,0,0
6565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,11,0,17,10,3,22,7,0,105,31,60,0,0,2,1,13,0,14,7,8,1,3,0,10,11,3,7,1,0,0,0,2,2,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,5,5,6,9,17,36,46,44,18,154,28,20,35,8,185,72,104,81,24,12,296,61,71,73,27,47,65,70,52,56,39,33,37,13,19,6,4,6,7,2,5,12,2,8,4,1,2,5,0,0,0,0,0,0,0,0,0
6567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,4,2,3,8,25,5,26,54,34,31,8,19,94,41,49,8,9,0,114,13,18,21,2,18,31,53,54,29,20,39,15,6,10,9,7,6,3,2,0,9,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0
6568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,5,3,2,2,5,1,3,3,7,3,40,19,4,15,29,87,117,97,94,57,58,46,124,196,94,114,70,40,16,48,67,29,25,27,12,7,0,1,5,3,1,2,6,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0
6569,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,3,3,6,11,6,25,37,11,9,31,31,62,24,45,13,4,71,17,222,72,80,162,30,10,84,67,16,110,116,34,13,26,18,16,6,53,5,2,3,3,23,4,1,3,7,3,2,1,0,0,0,0,0,0,0,0,0,0
6570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,3,10,4,10,6,5,6,30,14,32,36,93,93,40,111,24,89,494,134,20,34,51,18,99,68,33,60,58,25,26,40,38,19,1,10,28,0,1,2,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0
6571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,5,2,3,2,15,3,3,5,68,4,38,120,181,36,10,44,177,8,11,21,28,3,56,12,8,18,30,7,19,19,23,0,11,0,15,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6572,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,1,3,5,5,5,5,8,8,17,24,55,11,56,40,65,69,80,127,118,35,249,196,39,244,153,184,369,40,84,90,42,74,37,88,63,29,37,32,20,46,19,3,12,13,7,3,1,5,5,1,0,0,0,0,0,1,1,0,0,0,0
6573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,8,20,17,1,6,57,0,9,10,17,46,151,52,28,98,99,15,11,13,14,36,1,26,8,4,4,3,8,11,8,17,1,2,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
